Image Name,Z-level,Pouch Height,Clone Genotype,Clone ID,Clone Area,Border Area,Center Area,Caspase Coverage,Caspase Border,Caspase Center,Clone Fluorescence IntDen,Center Fluorescence IntDen,Border Fluorescence IntDen
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,10,34.778,486.455,0.000,486.455,18.553,0,4688.116,0.000,43754.703
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,10,18.553,507.628,507.555,0.073,19.499,0,2910.582,42544.967,42552.607
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,10,19.499,539.786,533.238,6.548,45.692,0,1671.380,43088.391,43842.885
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,10,45.692,565.761,553.028,12.733,52.676,0,3773.338,44576.423,45978.529
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,11,12,1,10,52.676,548.299,546.771,1.528,57.915,0,5511.510,42275.911,42470.246
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,12,12,1,10,57.915,515.631,0.000,515.631,49.329,0,5048.119,0.000,37959.076
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,13,12,1,10,49.329,473.504,0.000,473.504,21.172,0,4022.605,0.000,34438.933
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,10,21.172,22.628,0.000,0.000,0.000,0,2125.677,0.000,1100.090
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,10,22.628,420.828,0.000,0.000,0.000,0,1100.090,0.000,29754.019
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,10,420.828,402.202,0.000,0.000,0.000,0,29754.019,0.000,25710.532
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,10,402.202,389.979,0.000,0.000,0.000,0,25710.532,0.000,22851.026
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,10,389.979,375.209,0.000,375.209,11.205,0,22851.026,0.000,21811.324
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,10,11.205,43.218,0.000,0.000,0.000,0,515.485,0.000,1743.701
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,10,43.218,269.129,0.000,269.129,35.651,0,1743.701,0.000,18484.061
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,11,35.651,2.910,0.000,0.000,0.000,0,2837.316,0.000,61.698
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,11,2.910,7.203,0.000,0.000,0.000,0,61.698,0.000,208.377
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,11,7.203,18.408,0.000,0.000,0.000,0,208.377,0.000,642.520
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,11,18.408,28.375,0.000,0.000,0.000,0,642.520,0.000,1250.989
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,12,28.375,4.293,0.000,0.000,0.000,0,1250.989,0.000,102.297
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,12,4.293,26.411,0.000,0.000,0.000,0,102.297,0.000,1041.521
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,12,26.411,50.639,0.000,0.000,0.000,0,1041.521,0.000,2980.211
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,13,50.639,4.438,0.000,0.000,0.000,0,2980.211,0.000,130.017
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,2,16,1,1,27.502,169.015,0.000,169.015,3.929,0,103.679,0.000,16932.875
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,3,16,1,1,3.929,178.255,0.000,178.255,6.403,0,791.672,0.000,16960.596
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,4,16,1,1,6.403,180.802,0.000,180.802,9.968,0,1290.278,0.000,18316.064
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,5,16,1,1,9.968,213.543,0.000,213.543,53.913,0,1857.639,0.000,20590.966
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,6,16,1,1,53.913,239.517,0.000,239.517,58.351,0,6198.921,0.000,22462.575
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,7,16,1,1,58.351,261.271,0.000,261.271,64.390,0,7448.600,0.000,22652.908
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,8,16,1,1,64.390,271.166,0.000,271.166,13.897,0,7347.831,0.000,22710.168
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,9,16,1,1,13.897,261.635,0.000,261.635,7.494,0,2335.072,0.000,22858.738
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,10,16,1,1,7.494,269.857,0.000,0.000,0.000,0,1185.289,0.000,22075.142
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,11,16,1,1,269.857,285.791,0.000,285.791,3.201,0,22075.142,0.000,23507.806
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,12,16,1,1,3.201,306.745,0.000,306.745,2.255,0,176.073,0.000,25600.232
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,13,16,1,1,2.255,313.875,0.000,0.000,0.000,0,289.283,0.000,26602.828
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,14,16,1,1,313.875,315.039,0.000,315.039,0.655,0,26602.828,0.000,26591.405
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,15,16,1,1,0.655,318.168,0.000,0.000,0.000,0,138.603,0.000,25553.886
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,16,16,1,1,318.168,327.262,0.000,327.262,1.237,0,25553.886,0.000,25225.969
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,17,16,1,1,1.237,332.937,0.000,332.937,1.528,0,144.714,0.000,24169.024
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,18,16,1,1,1.528,341.959,0.000,0.000,0.000,0,231.659,0.000,22497.935
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,2,16,1,2,341.959,205.103,0.000,0.000,0.000,0,22497.935,0.000,21005.683
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,2,16,1,2,205.103,1831.228,1773.532,57.697,23.210,0,21005.683,198869.012,209334.129
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,3,16,1,2,23.210,212.888,0.000,0.000,0.000,0,2950.308,0.000,20641.314
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,3,16,1,2,212.888,1788.156,1726.239,0.000,0.000,0,20641.314,186961.555,197611.621
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,3,16,1,2,61.916,38.634,0.000,38.634,11.132,0,10650.066,0.000,2463.052
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,4,16,1,2,11.132,220.455,0.000,220.455,1.819,0,1446.124,0.000,20117.898
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,4,16,1,2,1.819,1762.836,1696.700,0.000,0.000,0,378.265,179647.338,189815.605
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,4,16,1,2,66.136,37.979,0.000,37.979,7.785,0,10168.267,0.000,2428.420
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,5,16,1,2,7.785,2025.126,1962.482,62.644,15.861,13.024,1011.035,200095.991,209464.001
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,6,16,1,2,2.838,2025.999,1979.507,46.492,14.551,10.623,683.045,194774.014,202014.091
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,7,16,1,2,3.929,1978.925,1934.762,44.164,29.685,28.012,767.444,184870.875,191536.097
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,7,16,1,2,1.673,85.708,0.000,0.000,0.000,0,276.187,0.000,6816.121
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,8,16,1,2,85.708,2000.098,1963.137,36.961,21.536,0,6816.121,185346.271,190223.846
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,8,16,1,2,21.536,86.654,0.000,0.000,0.000,0,1913.880,0.000,6811.464
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,9,16,1,2,86.654,2098.902,2061.941,36.961,17.316,0,6811.464,185128.363,189950.279
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,10,16,1,2,17.316,2101.594,2058.886,42.709,1.746,0,1416.293,178774.469,184781.238
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,11,16,1,2,1.746,2122.112,2067.398,0.000,0.000,0,50.857,172696.180,180384.951
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,12,16,1,2,54.713,2112.508,2041.933,70.575,3.274,0,7688.772,165645.199,174217.389
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,13,16,1,2,3.274,2122.548,2047.317,75.231,1.964,0,575.947,160418.825,169145.697
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,14,16,1,2,1.964,2113.381,2044.989,68.319,4.802,0,131.836,156585.535,164613.210
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,15,16,1,2,4.802,2101.230,2026.581,74.649,13.096,0,391.871,150234.042,158522.188
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,16,16,1,2,13.096,2080.640,2007.592,73.048,41.181,0,916.160,144349.069,152554.417
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,17,16,1,2,41.181,2057.867,2003.372,54.495,50.348,0,3768.318,139529.699,145951.694
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,18,16,1,2,50.348,2009.920,1950.186,59.661,100.478,94.948,4620.015,131148.424,138067.642
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,2,16,1,3,5.530,1603.280,1492.034,0.000,0.000,0,732.157,151464.586,164226.432
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,3,16,1,3,111.246,1573.231,1472.389,0.000,0.000,0,12761.846,144534.891,156187.407
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,4,16,1,3,100.842,1557.952,1465.914,0.000,0.000,0,11652.516,141736.501,152165.239
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,5,16,1,3,92.038,1547.111,1465.914,81.197,15.570,0,10428.738,142082.898,151169.919
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,6,16,1,3,15.570,1554.241,1472.244,81.997,29.976,0,1307.521,139846.048,149161.891
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,7,16,1,3,29.976,1542.382,1463.731,78.651,44.236,0,2777.655,133967.478,142737.641
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,8,16,1,3,44.236,1524.847,1445.105,79.742,42.927,0,4964.229,127629.372,136418.889
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,9,16,1,3,42.927,1526.302,1437.102,89.200,42.563,0,4717.946,123614.917,132382.897
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,10,16,1,3,42.563,1533.214,1445.032,88.182,52.312,0,5034.004,119648.699,127992.359
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,11,16,1,3,52.312,1539.544,1460.966,78.578,20.445,0,5721.706,116875.046,125331.916
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,12,16,1,3,20.445,1520.191,1362.016,158.174,12.805,0,2870.057,106977.145,118530.638
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,13,16,1,3,12.805,1548.275,1355.759,192.516,3.711,0,1500.037,89837.129,105985.026
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,14,16,1,3,3.711,1415.711,1341.208,0.000,0.000,0,329.736,84309.686,89687.758
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,15,16,1,3,74.503,1211.773,1209.808,0.000,0.000,0,5378.073,72409.431,72584.049
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,15,16,1,3,1.964,24.083,0.000,0.000,0.000,0,174.617,0.000,861.373
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,16,16,1,3,24.083,1156.695,0.000,0.000,0.000,0,861.373,0.000,64366.623
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,17,16,1,3,1156.695,898.189,0.000,0.000,0.000,0,64366.623,0.000,47384.345
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,17,16,1,3,898.189,169.743,0.000,0.000,0.000,0,47384.345,0.000,10680.042
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,18,16,1,3,169.743,355.492,0.000,0.000,0.000,0,10680.042,0.000,19747.928
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,18,16,1,3,355.492,521.524,0.000,0.000,0.000,0,19747.928,0.000,26996.954
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,18,16,1,3,521.524,135.692,0.000,0.000,0.000,0,26996.954,0.000,8141.686
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,2,16,1,4,135.692,51.148,0.000,0.000,0.000,0,8141.686,0.000,4021.804
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,2,16,1,4,51.148,210.632,0.000,210.632,1.019,0,4021.804,0.000,16536.494
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,3,16,1,4,1.019,52.676,0.000,0.000,0.000,0,90.874,0.000,4135.815
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,3,16,1,4,52.676,213.543,0.000,0.000,0.000,0,4135.815,0.000,17193.638
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,4,16,1,4,213.543,51.294,0.000,0.000,0.000,0,17193.638,0.000,4041.667
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,4,16,1,4,51.294,211.796,0.000,0.000,0.000,0,4041.667,0.000,16668.548
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,5,16,1,4,211.796,46.928,0.000,0.000,0.000,0,16668.548,0.000,3658.964
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,5,16,1,4,46.928,218.199,0.000,0.000,0.000,0,3658.964,0.000,17265.595
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,6,16,1,4,218.199,43.291,0.000,0.000,0.000,0,17265.595,0.000,3083.381
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,6,16,1,4,43.291,226.493,0.000,226.493,2.765,0,3083.381,0.000,17811.492
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,7,16,1,4,2.765,42.126,0.000,0.000,0.000,0,467.684,0.000,2744.332
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,7,16,1,4,42.126,229.695,0.000,229.695,9.968,0,2744.332,0.000,17541.854
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,8,16,1,4,9.968,44.309,0.000,0.000,0.000,0,1382.825,0.000,2538.283
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,8,16,1,4,44.309,223.001,0.000,223.001,14.406,0,2538.283,0.000,16070.411
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,9,16,1,4,14.406,41.326,0.000,0.000,0.000,0,1715.835,0.000,2327.724
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_014,9,16,1,4,41.326,205.103,0.000,205.103,22.118,0,2327.724,0.000,14286.693
