Image Name,Z-level,Pouch Height,Clone Genotype,Clone ID,Clone Area,Border Area,Center Area,Caspase Coverage,Caspase Border,Caspase Center,Clone Fluorescence IntDen,Center Fluorescence IntDen,Border Fluorescence IntDen
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,18,11,1,4,13.533,56.387,0.000,0.000,0.000,0.000,2765.504,0.000,2973.881
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,18,11,1,4,56.387,41.108,0.000,0.000,0.000,0.000,2973.881,0.000,2136.154
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,7,11,1,5,41.108,18.844,0.000,0.000,0.000,0.000,2136.154,0.000,1083.865
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,8,11,1,5,18.844,15.861,0.000,0.000,0.000,0.000,1083.865,0.000,927.364
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,9,11,1,5,15.861,22.118,0.000,0.000,0.000,0.000,927.364,0.000,1108.166
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,10,11,1,5,22.118,15.134,0.000,0.000,0.000,0.000,1108.166,0.000,728.155
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,12,11,1,6,15.134,15.934,0.000,0.000,0.000,0.000,728.155,0.000,612.544
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,15,11,1,7,15.934,70.575,0.000,0.000,0.000,0.000,612.544,0.000,3264.547
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,16,11,1,7,70.575,131.545,0.000,131.545,4.729,0.000,3264.547,0.000,7854.585
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,17,11,1,7,4.729,169.597,0.000,169.597,8.076,0.000,288.264,0.000,10232.948
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,18,11,1,7,8.076,180.802,0.000,180.802,18.771,0.000,477.215,0.000,9231.662
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,17,11,1,8,18.771,23.501,0.000,23.501,15.134,0.000,701.235,0.000,1018.165
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,18,11,1,8,15.134,34.705,0.000,34.705,26.702,0.000,822.958,0.000,3128.709
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_020,18,11,1,9,26.702,46.710,0.000,0.000,0.000,0.000,3003.566,0.000,1640.313
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,2,14,1,1,38.561,1241.749,1076.444,0.000,0.000,0.000,247.156,101700.859,120430.476
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,3,14,1,1,165.305,1265.322,1079.063,0.000,0.000,0.000,18729.617,100589.346,121639.702
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,4,14,1,1,186.259,1275.726,1068.659,0.000,0.000,0.000,21050.356,96531.527,119143.690
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,5,14,1,1,207.067,1286.713,1053.162,233.551,3.201,0.000,22612.164,94382.713,122009.236
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,6,14,1,1,3.201,1308.103,1054.981,253.123,17.025,0.000,357.238,94477.443,126402.903
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,7,14,1,1,17.025,1354.959,1073.679,281.280,22.264,0.000,2101.085,90947.478,125130.160
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,7,14,1,1,22.264,31.431,0.000,0.000,0.000,0.000,2354.062,0.000,973.420
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,8,14,1,1,31.431,1446.197,1147.528,298.669,39.798,0.000,973.420,92520.054,129163.241
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,9,14,1,1,39.798,1450.416,1128.684,321.733,53.040,0.000,3578.931,89333.358,126732.202
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,9,14,1,1,53.040,22.336,0.000,0.000,0.000,0.000,4303.957,0.000,695.050
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,10,14,1,1,22.336,1495.308,1164.844,330.464,48.238,0.000,695.050,87905.132,120882.444
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,11,14,1,1,48.238,1529.285,1251.353,277.933,15.643,0.000,3998.304,90692.173,117741.512
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,12,14,1,1,15.643,1547.620,1216.356,331.264,6.403,0.000,1233.818,85674.103,115716.750
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,13,14,1,1,6.403,1531.686,1237.383,0.000,0.000,0.000,553.028,92428.453,122723.349
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,14,14,1,1,294.303,1524.702,1233.673,0.000,0.000,0.000,30294.896,96044.344,127770.522
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,15,14,1,1,291.029,1508.913,1230.689,0.000,0.000,0.000,31726.177,101376.725,132394.538
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,16,14,1,1,278.224,1510.878,1179.687,0.000,0.000,0.000,31017.813,98310.297,138624.526
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,2,14,1,2,331.191,307.982,0.000,0.000,0.000,0.000,40314.229,0.000,27329.164
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,3,14,1,2,307.982,319.841,0.000,0.000,0.000,0.000,27329.164,0.000,27974.594
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,4,14,1,2,319.841,333.956,0.000,0.000,0.000,0.000,27974.594,0.000,29083.487
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,5,14,1,2,333.956,361.385,0.000,0.000,0.000,0.000,29083.487,0.000,30539.215
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,6,14,1,2,361.385,387.578,0.000,0.000,0.000,0.000,30539.215,0.000,32113.828
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,7,14,1,2,387.578,406.786,0.000,0.000,0.000,0.000,32113.828,0.000,29383.393
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,8,14,1,2,406.786,390.197,0.000,0.000,0.000,0.000,29383.393,0.000,26210.812
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,9,14,1,2,390.197,384.959,0.000,0.000,0.000,0.000,26210.812,0.000,24900.380
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,10,14,1,2,384.959,395.654,0.000,0.000,0.000,0.000,24900.380,0.000,23129.031
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,11,14,1,2,395.654,396.454,0.000,0.000,0.000,0.000,23129.031,0.000,22818.794
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,12,14,1,2,396.454,394.126,0.000,0.000,0.000,0.000,22818.794,0.000,23608.938
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,13,14,1,2,394.126,399.656,0.000,0.000,0.000,0.000,23608.938,0.000,24093.138
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,14,14,1,2,399.656,411.515,0.000,0.000,0.000,0.000,24093.138,0.000,26203.245
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,15,14,1,2,411.515,333.447,0.000,0.000,0.000,0.000,26203.245,0.000,21389.259
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,16,14,1,2,333.447,280.334,0.000,0.000,0.000,0.000,21389.259,0.000,15649.874
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,2,14,1,3,280.334,352.145,0.000,0.000,0.000,0.000,15649.874,0.000,28503.903
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,3,14,1,3,352.145,392.453,0.000,0.000,0.000,0.000,28503.903,0.000,32248.284
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,4,14,1,3,392.453,433.488,0.000,0.000,0.000,0.000,32248.284,0.000,34816.834
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,5,14,1,3,433.488,466.374,0.000,0.000,0.000,0.000,34816.834,0.000,36171.575
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,6,14,1,3,466.374,503.189,0.000,0.000,0.000,0.000,36171.575,0.000,37632.177
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,7,14,1,3,503.189,536.148,0.000,0.000,0.000,0.000,37632.177,0.000,38257.017
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,8,14,1,3,536.148,534.984,0.000,0.000,0.000,0.000,38257.017,0.000,36797.942
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,9,14,1,3,534.984,513.303,0.000,0.000,0.000,0.000,36797.942,0.000,35628.660
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,10,14,1,3,513.303,493.804,0.000,0.000,0.000,0.000,35628.660,0.000,33737.771
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,11,14,1,3,493.804,464.701,0.000,0.000,0.000,0.000,33737.771,0.000,30489.231
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,12,14,1,3,464.701,447.094,0.000,0.000,0.000,0.000,30489.231,0.000,29177.635
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,13,14,1,3,447.094,437.053,0.000,0.000,0.000,0.000,29177.635,0.000,28028.361
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,14,14,1,3,437.053,418.063,0.000,0.000,0.000,0.000,28028.361,0.000,25972.095
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,15,14,1,3,418.063,389.251,0.000,0.000,0.000,0.000,25972.095,0.000,23197.641
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,16,14,1,3,389.251,340.286,0.000,0.000,0.000,0.000,23197.641,0.000,19524.781
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,2,14,1,4,340.286,738.996,0.000,0.000,0.000,0.000,19524.781,0.000,76022.340
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,3,14,1,4,738.996,747.945,0.000,0.000,0.000,0.000,76022.340,0.000,73247.304
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,4,14,1,4,747.945,744.598,0.000,0.000,0.000,0.000,73247.304,0.000,71618.341
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,5,14,1,4,744.598,732.811,0.000,0.000,0.000,0.000,71618.341,0.000,71399.706
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,6,14,1,4,732.811,723.862,0.000,723.862,2.910,0.000,71399.706,0.000,70744.745
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,7,14,1,4,2.910,698.979,0.000,698.979,3.056,0.000,430.650,0.000,66417.360
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,8,14,1,4,3.056,663.910,0.000,0.000,0.000,0.000,574.855,0.000,60359.370
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,9,14,1,4,663.910,633.425,0.000,0.000,0.000,0.000,60359.370,0.000,57003.222
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,10,14,1,4,633.425,630.660,0.000,630.660,5.893,0.000,57003.222,0.000,52441.268
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,11,14,1,4,5.893,15.934,0.000,0.000,0.000,0.000,868.649,0.000,485.800
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,11,14,1,4,15.934,622.875,622.730,0.146,14.260,0.000,485.800,47843.662,47856.031
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,12,14,1,4,14.260,633.789,633.570,0.218,19.790,0.000,2074.092,43957.041,43976.103
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,13,14,1,4,19.790,570.635,0.000,570.635,23.355,0.000,2947.470,0.000,38121.834
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,14,14,1,4,23.355,480.562,0.000,480.562,21.827,0.000,3040.527,0.000,31537.882
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,15,14,1,4,21.827,405.185,0.000,405.185,17.171,0.000,3044.529,0.000,26029.137
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,16,14,1,4,17.171,371.644,0.000,371.644,8.658,0.000,2048.045,0.000,23130.705
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,2,14,1,5,8.658,312.056,0.000,0.000,0.000,0.000,763.515,0.000,27741.552
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,3,14,1,5,312.056,317.586,0.000,0.000,0.000,0.000,27741.552,0.000,27386.933
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,4,14,1,5,317.586,321.078,0.000,0.000,0.000,0.000,27386.933,0.000,26869.993
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,5,14,1,5,321.078,326.244,0.000,0.000,0.000,0.000,26869.993,0.000,25889.443
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,6,14,1,5,326.244,329.081,0.000,0.000,0.000,0.000,25889.443,0.000,25888.933
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,7,14,1,5,329.081,330.027,0.000,0.000,0.000,0.000,25888.933,0.000,25921.165
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,8,14,1,5,330.027,334.465,0.000,0.000,0.000,0.000,25921.165,0.000,25128.984
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,9,14,1,5,334.465,332.064,0.000,0.000,0.000,0.000,25128.984,0.000,24645.002
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,10,14,1,5,332.064,330.682,0.000,0.000,0.000,0.000,24645.002,0.000,24000.809
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,11,14,1,5,330.682,314.457,0.000,0.000,0.000,0.000,24000.809,0.000,23117.463
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,12,14,1,5,314.457,303.907,0.000,0.000,0.000,0.000,23117.463,0.000,21600.182
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,13,14,1,5,303.907,286.882,0.000,0.000,0.000,0.000,21600.182,0.000,19340.268
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,14,14,1,5,286.882,269.930,0.000,0.000,0.000,0.000,19340.268,0.000,16794.564
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,15,14,1,5,269.930,259.744,0.000,0.000,0.000,0.000,16794.564,0.000,15399.516
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,16,14,1,5,259.744,242.864,0.000,0.000,0.000,0.000,15399.516,0.000,14180.249
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,2,14,1,6,242.864,208.595,0.000,0.000,0.000,0.000,14180.249,0.000,23173.413
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,3,14,1,6,208.595,219.945,0.000,0.000,0.000,0.000,23173.413,0.000,22980.024
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,4,14,1,6,219.945,223.729,0.000,0.000,0.000,0.000,22980.024,0.000,21889.611
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,5,14,1,6,223.729,232.460,0.000,0.000,0.000,0.000,21889.611,0.000,21231.521
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,6,14,1,6,232.460,235.006,0.000,0.000,0.000,0.000,21231.521,0.000,21076.548
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,7,14,1,6,235.006,239.444,0.000,0.000,0.000,0.000,21076.548,0.000,21383.511
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_022,8,14,1,6,239.444,240.099,0.000,0.000,0.000,0.000,21383.511,0.000,21340.512
